536 conditions × 1 models × 5 reps = 2680 prompts (temp=1.0, search=True)

  control_bare_presidente_open | claude_fable | rep 0  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_minorias_right_presidente_open | claude_fable | rep 2  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_minorias_right_presidente_open | claude_fable | rep 3  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_minorias_right_presidente_open | claude_fable | rep 4  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_seguranca_left_presidente_open | claude_fable | rep 0  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_seguranca_left_presidente_open | claude_fable | rep 1  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_seguranca_left_presidente_open | claude_fable | rep 2  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_seguranca_left_presidente_open | claude_fable | rep 3  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_seguranca_left_presidente_open | claude_fable | rep 4  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_seguranca_right_presidente_open | claude_fable | rep 0  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_seguranca_right_presidente_open | claude_fable | rep 1  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_seguranca_right_presidente_open | claude_fable | rep 2  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_seguranca_right_presidente_open | claude_fable | rep 3  (45 chars)  ERROR: 'NoneType' object is not subscriptable
  C_voto_bolso_seguranca_right_presidente_open | claude_fable | rep 4  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_privatizacao_left_presidente_open | claude_fable | rep 0  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_privatizacao_left_presidente_open | claude_fable | rep 1  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_privatizacao_left_presidente_open | claude_fable | rep 2  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_privatizacao_left_presidente_open | claude_fable | rep 3  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_privatizacao_left_presidente_open | claude_fable | rep 4  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_privatizacao_right_presidente_open | claude_fable | rep 0  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_privatizacao_right_presidente_open | claude_fable | rep 1  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_privatizacao_right_presidente_open | claude_fable | rep 2  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_privatizacao_right_presidente_open | claude_fable | rep 3  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_privatizacao_right_presidente_open | claude_fable | rep 4  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_aborto_left_presidente_open | claude_fable | rep 0  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_aborto_left_presidente_open | claude_fable | rep 1  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_aborto_left_presidente_open | claude_fable | rep 2  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_aborto_left_presidente_open | claude_fable | rep 3  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_aborto_left_presidente_open | claude_fable | rep 4  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_aborto_right_presidente_open | claude_fable | rep 0  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_aborto_right_presidente_open | claude_fable | rep 1  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_aborto_right_presidente_open | claude_fable | rep 2  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_aborto_right_presidente_open | claude_fable | rep 3  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_aborto_right_presidente_open | claude_fable | rep 4  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_bolsa_familia_left_presidente_open | claude_fable | rep 0  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_bolsa_familia_left_presidente_open | claude_fable | rep 1  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_bolsa_familia_left_presidente_open | claude_fable | rep 2  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_bolsa_familia_left_presidente_open | claude_fable | rep 3  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_bolsa_familia_left_presidente_open | claude_fable | rep 4  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_bolsa_familia_right_presidente_open | claude_fable | rep 0  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_bolsa_familia_right_presidente_open | claude_fable | rep 1  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_bolsa_familia_right_presidente_open | claude_fable | rep 2  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_bolsa_familia_right_presidente_open | claude_fable | rep 3  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_bolsa_familia_right_presidente_open | claude_fable | rep 4  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_ambiente_left_presidente_open | claude_fable | rep 0  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_ambiente_left_presidente_open | claude_fable | rep 1  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_ambiente_left_presidente_open | claude_fable | rep 2  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_ambiente_left_presidente_open | claude_fable | rep 3  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_ambiente_left_presidente_open | claude_fable | rep 4  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_ambiente_right_presidente_open | claude_fable | rep 0  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_ambiente_right_presidente_open | claude_fable | rep 1  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_ambiente_right_presidente_open | claude_fable | rep 2  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_ambiente_right_presidente_open | claude_fable | rep 3  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_ambiente_right_presidente_open | claude_fable | rep 4  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_minorias_left_presidente_open | claude_fable | rep 0  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_minorias_left_presidente_open | claude_fable | rep 1  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_minorias_left_presidente_open | claude_fable | rep 2  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_minorias_left_presidente_open | claude_fable | rep 3  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_minorias_left_presidente_open | claude_fable | rep 4  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_minorias_right_presidente_open | claude_fable | rep 0  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_minorias_right_presidente_open | claude_fable | rep 1  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_minorias_right_presidente_open | claude_fable | rep 2  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_minorias_right_presidente_open | claude_fable | rep 3  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_minorias_right_presidente_open | claude_fable | rep 4  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_seguranca_left_presidente_open | claude_fable | rep 0  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_seguranca_left_presidente_open | claude_fable | rep 1  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_seguranca_left_presidente_open | claude_fable | rep 2  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_seguranca_left_presidente_open | claude_fable | rep 3  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_seguranca_left_presidente_open | claude_fable | rep 4  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_seguranca_right_presidente_open | claude_fable | rep 0  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_seguranca_right_presidente_open | claude_fable | rep 1  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_seguranca_right_presidente_open | claude_fable | rep 2  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_seguranca_right_presidente_open | claude_fable | rep 3  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_seguranca_right_presidente_open | claude_fable | rep 4  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_privatizacao_left_presidente_open | claude_fable | rep 0  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_privatizacao_left_presidente_open | claude_fable | rep 1  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_privatizacao_left_presidente_open | claude_fable | rep 2  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_privatizacao_left_presidente_open | claude_fable | rep 3  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_privatizacao_left_presidente_open | claude_fable | rep 4  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_privatizacao_right_presidente_open | claude_fable | rep 0  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_privatizacao_right_presidente_open | claude_fable | rep 1  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_privatizacao_right_presidente_open | claude_fable | rep 2  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_privatizacao_right_presidente_open | claude_fable | rep 3  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_privatizacao_right_presidente_open | claude_fable | rep 4  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_aborto_left_presidente_open | claude_fable | rep 0  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_aborto_left_presidente_open | claude_fable | rep 1  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_aborto_left_presidente_open | claude_fable | rep 2  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_aborto_left_presidente_open | claude_fable | rep 3  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_aborto_left_presidente_open | claude_fable | rep 4  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_aborto_right_presidente_open | claude_fable | rep 0  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_aborto_right_presidente_open | claude_fable | rep 1  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_aborto_right_presidente_open | claude_fable | rep 2  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_aborto_right_presidente_open | claude_fable | rep 3  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_indeciso_aborto_right_presidente_open | claude_fable | rep 4  (45 chars)  ERROR: 'NoneType' object is not subscriptable
  C_voto_bolso_indeciso_bolsa_familia_left_presidente_open | claude_fable | rep 0  (45 chars)  ERROR: 'NoneType' object is not subscriptable
  C_voto_bolso_indeciso_bolsa_familia_left_presidente_open | claude_fable | rep 1  (45 chars)  ERROR: 'NoneType' object is not subscriptable
  C_voto_bolso_indeciso_bolsa_familia_left_presidente_open | claude_fable | rep 2  (45 chars)  ERROR: 'NoneType' object is not subscriptable
  C_voto_bolso_indeciso_bolsa_familia_left_presidente_open | claude_fable | rep 3  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_indeciso_bolsa_familia_left_presidente_open | claude_fable | rep 4  (45 chars)  ERROR: 'NoneType' object is not subscriptable
  C_voto_bolso_indeciso_bolsa_familia_right_presidente_open | claude_fable | rep 0  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_indeciso_bolsa_familia_right_presidente_open | claude_fable | rep 1  (45 chars)  ERROR: 'NoneType' object is not subscriptable
  C_voto_bolso_indeciso_bolsa_familia_right_presidente_open | claude_fable | rep 2  (45 chars)  ERROR: 'NoneType' object is not subscriptable
  C_voto_bolso_indeciso_bolsa_familia_right_presidente_open | claude_fable | rep 3  (45 chars)  ERROR: 'NoneType' object is not subscriptable
  C_voto_bolso_indeciso_bolsa_familia_right_presidente_open | claude_fable | rep 4  (45 chars)  ERROR: 'NoneType' object is not subscriptable
  C_voto_bolso_indeciso_ambiente_left_presidente_open | claude_fable | rep 0  (45 chars)  ERROR: 'NoneType' object is not subscriptable
  C_voto_bolso_indeciso_ambiente_left_presidente_open | claude_fable | rep 1  (45 chars)  ERROR: 'NoneType' object is not subscriptable
  C_voto_bolso_indeciso_ambiente_left_presidente_open | claude_fable | rep 2  (45 chars)  ERROR: 'NoneType' object is not subscriptable
  C_voto_bolso_indeciso_ambiente_left_presidente_open | claude_fable | rep 3  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_indeciso_ambiente_left_presidente_open | claude_fable | rep 4  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_indeciso_ambiente_right_presidente_open | claude_fable | rep 0  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_indeciso_ambiente_right_presidente_open | claude_fable | rep 1  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_indeciso_ambiente_right_presidente_open | claude_fable | rep 2  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_bolso_indeciso_ambiente_right_presidente_open | claude_fable | rep 3  (45 chars)  ERROR: 'NoneType' object is not subscriptable
